counterparty_id,connected_customers,transaction_count,total_amount,high_risk_geo_transactions,network_review_flag
CP04548,3,3,16179.37,1,0
CP04549,3,3,45868.240000000005,2,0
CP04550,6,6,46280.52,1,0
CP04551,1,1,5678.16,0,0
CP04552,4,4,42833.979999999996,4,0
CP04553,5,5,64937.12,0,0
CP04554,7,7,76052.41,3,1
CP04555,9,9,73496.27,3,1
CP04556,5,5,39239.43,2,1
CP04557,5,5,81352.69,0,0
CP04558,2,2,7546.94,1,0
CP04559,5,5,34701.07,1,0
CP04560,8,8,216103.24,4,1
CP04561,7,7,83673.28,1,0
CP04562,2,2,3954.43,1,0
CP04563,6,6,53188.53,1,0
CP04564,4,4,28571.47,3,0
CP04565,6,6,105991.93000000001,1,0
CP04566,8,8,77287.20999999999,3,1
CP04567,2,2,13991.96,1,0
CP04568,4,4,39213.08,0,0
CP04569,7,7,147755.42,0,0
CP04570,5,5,87166.63,2,1
CP04571,3,3,45496.17,1,0
CP04572,6,6,44738.57,0,0
CP04573,6,6,29541.309999999998,2,1
CP04574,2,2,5092.76,1,0
CP04575,2,2,17840.98,1,0
CP04576,1,1,13763.22,1,0
CP04577,4,4,22522.11,1,0
CP04578,6,6,95129.24,3,1
CP04579,4,4,24111.23,2,0
CP04580,2,2,15306.97,2,0
CP04581,3,3,50398.340000000004,2,0
CP04582,6,6,120589.6,2,1
CP04583,4,4,32932.32,1,0
CP04584,5,5,73093.83,2,1
CP04585,2,2,24817.190000000002,1,0
CP04586,6,6,95495.99,2,1
CP04587,4,4,64817.55,2,0
CP04588,5,5,41219.22,1,0
CP04589,5,5,20250.84,1,0
CP04590,8,8,51759.01,2,1
CP04591,7,7,180089.27000000002,4,1
CP04592,4,4,60498.65,3,0
CP04593,8,8,90338.69,3,1
CP04594,3,3,47115.770000000004,1,0
CP04595,1,1,25938.32,0,0
CP04596,6,6,73452.01,1,0
CP04597,5,5,56697.42,1,0
CP04598,5,5,54647.68,3,1
CP04599,8,8,117134.46,2,1
CP04600,6,6,40641.86,3,1
CP04601,6,6,91837.87,3,1
CP04602,9,9,50130.8,4,1
CP04603,3,3,19684.449999999997,0,0
CP04604,3,3,18151.93,1,0
CP04605,3,3,35565.7,2,0
CP04606,5,5,18063.739999999998,2,1
CP04607,3,3,15913.509999999998,0,0
CP04608,2,2,16404.6,1,0
CP04609,6,6,16202.39,2,1
CP04610,4,4,37726.1,2,0
CP04611,7,7,100057.26,4,1
CP04612,3,3,20863.52,0,0
CP04613,5,5,48072.21,1,0
CP04614,3,3,11814.08,2,0
CP04615,6,6,21553.57,2,1
CP04616,2,2,14495.39,1,0
CP04617,5,5,43515.36,2,1
CP04618,1,1,9995.78,0,0
CP04619,2,2,123101.66,1,0
CP04620,5,5,51128.36,1,0
CP04621,4,4,115365.73,2,0
CP04622,3,3,29306.69,1,0
CP04623,3,3,9006.17,1,0
CP04624,7,7,90453.17000000001,2,1
CP04625,6,6,33042.61,4,1
CP04626,3,3,51290.11,2,0
CP04627,8,8,82750.35,4,1
CP04628,3,3,62176.76,0,0
CP04629,5,5,42695.9,1,0
CP04630,6,6,84613.45999999999,3,1
CP04631,4,4,63660.88,0,0
CP04632,2,2,8772.51,0,0
CP04633,8,8,82423.85,2,1
CP04634,3,3,30933.570000000003,2,0
CP04635,9,9,74710.42,3,1
CP04636,3,3,50809.9,1,0
CP04637,6,6,64292.1,2,1
CP04638,3,3,20279.13,1,0
CP04639,3,3,14270.14,2,0
CP04640,8,8,94487.16,3,1
CP04641,4,4,39610.130000000005,0,0
CP04642,5,5,48203.59,1,0
CP04643,5,5,60102.65,1,0
CP04644,4,4,69543.96,1,0
CP04645,3,3,35149.009999999995,0,0
CP04646,6,6,39796.79,2,1
CP04647,2,2,10043.29,1,0
CP04648,3,3,28324.4,2,0
CP04649,8,8,75165.02,3,1
CP04650,6,7,69287.4,3,1
CP04651,5,5,74241.11,1,0
CP04652,3,3,25713.079999999998,0,0
CP04653,3,3,45426.46,0,0
CP04654,3,3,77919.54000000001,0,0
CP04655,4,4,32855.45,2,0
CP04656,2,2,27967.329999999998,1,0
CP04657,3,3,14871.449999999999,1,0
CP04658,5,5,99498.34,4,1
CP04659,6,6,19516.62,2,1
CP04660,4,4,65611.35,1,0
CP04661,4,4,81943.66,2,0
CP04662,3,3,23313.129999999997,2,0
CP04663,3,3,26186.57,1,0
CP04664,3,3,49666.08,2,0
CP04665,3,3,51686.899999999994,1,0
CP04666,2,2,8121.0599999999995,0,0
CP04667,7,7,26718.8,3,1
CP04668,6,6,53290.07,4,1
CP04669,6,6,74535.58,4,1
CP04670,3,3,53833.16,1,0
CP04671,5,5,91425.48999999999,2,1
CP04672,3,3,18649.02,1,0
CP04673,2,2,10410.939999999999,0,0
CP04674,6,6,49710.740000000005,3,1
CP04675,4,4,71141.27,1,0
CP04676,6,6,83752.59,1,0
CP04677,2,2,24109.49,1,0
CP04678,1,1,3845.03,0,0
CP04679,7,7,56120.13,4,1
CP04680,4,4,198500.21,0,0
CP04681,5,5,37138.509999999995,1,0
CP04682,3,3,40479.43,1,0
CP04683,3,3,23540.56,0,0
CP04684,6,6,73419.38,4,1
CP04686,4,4,43979.93,2,0
CP04687,3,3,10263.26,3,0
CP04688,5,5,55041.29,5,1
CP04689,2,2,17254.89,2,0
CP04690,5,5,42739.75,2,1
CP04691,2,2,40197.22,1,0
CP04692,6,6,78961.84,1,0
CP04693,8,8,68833.72,1,0
CP04694,2,2,14315.17,0,0
CP04695,4,4,19565.43,0,0
CP04696,6,6,37753.28,0,0
CP04697,4,4,57230.57,2,0
CP04698,4,4,38343.33,1,0
CP04699,5,5,36822.89,2,1
CP04700,7,7,102875.02,5,1
CP04701,2,2,22998.199999999997,1,0
CP04702,3,3,36316.42,1,0
CP04703,6,6,52380.67,4,1
CP04704,5,5,29953.63,2,1
CP04705,4,4,58016.04,2,0
CP04706,7,7,73423.52,4,1
CP04707,2,2,10524.310000000001,0,0
CP04708,5,5,42988.34,1,0
CP04709,5,5,136188.11,1,0
CP04710,4,4,45252.869999999995,3,0
CP04711,2,2,28724.370000000003,0,0
CP04712,9,9,100939.1,5,1
CP04713,6,6,100075.12000000001,2,1
CP04714,7,7,57719.7,3,1
CP04715,3,3,29517.71,1,0
CP04716,11,11,87401.18000000001,7,1
CP04717,7,7,73804.37,3,1
CP04718,2,2,15376.82,2,0
CP04719,3,3,27411.72,1,0
CP04720,4,4,27839.78,1,0
CP04721,3,3,13008.21,0,0
CP04722,4,4,23813.36,0,0
CP04723,3,3,12366.41,1,0
CP04724,4,4,69319.0,0,0
CP04725,3,3,19273.35,1,0
CP04726,2,2,24081.4,0,0
CP04727,3,3,36404.57,1,0
CP04728,6,6,40090.82,1,0
CP04729,7,7,74323.52,4,1
CP04730,6,6,56103.19,3,1
CP04731,2,2,12734.26,1,0
CP04732,6,6,87438.13,2,1
CP04733,3,3,24107.6,1,0
CP04734,6,6,36078.07,4,1
CP04735,2,2,23149.65,0,0
CP04736,4,4,61960.759999999995,3,0
CP04737,4,4,32280.649999999998,3,0
CP04738,2,2,58049.549999999996,1,0
CP04739,6,6,55513.0,3,1
CP04740,4,4,32981.729999999996,2,0
CP04741,3,3,67210.31,0,0
CP04742,5,5,32382.92,3,1
CP04743,8,8,63376.61,3,1
CP04744,4,4,45743.0,0,0
CP04745,6,6,56313.33,3,1
CP04746,2,2,19331.57,0,0
CP04747,9,9,66029.08,3,1
CP04748,5,5,60946.509999999995,1,0
CP04749,4,4,18295.12,2,0
CP04750,3,3,27235.07,0,0
CP04751,3,3,37207.1,2,0
CP04752,2,2,14145.539999999999,0,0
CP04753,5,5,41280.380000000005,1,0
CP04754,4,4,26242.77,1,0
CP04755,3,3,13668.22,1,0
CP04756,3,3,29300.6,1,0
CP04757,7,7,92252.18,2,1
CP04758,2,2,2971.23,0,0
CP04759,4,4,15849.26,1,0
CP04760,11,11,189786.48,4,1
CP04761,2,2,7699.83,0,0
CP04762,4,4,66008.14,2,0
CP04763,6,6,35668.33,2,1
CP04764,4,4,42462.83,3,0
CP04765,5,5,32532.58,0,0
CP04766,7,7,74048.11,4,1
CP04767,3,3,14470.58,2,0
CP04768,1,1,15338.45,0,0
CP04769,4,4,43356.42,1,0
CP04770,6,6,55386.240000000005,1,0
CP04771,7,7,99405.17,2,1
CP04772,5,5,73805.7,2,1
CP04773,5,5,25005.91,2,1
CP04774,6,6,79027.11,2,1
CP04775,5,5,99285.69,5,1
CP04776,1,1,941.63,1,0
CP04777,6,6,109894.95,4,1
CP04778,3,3,18799.42,1,0
CP04779,7,7,59552.009999999995,1,0
CP04780,5,5,33742.29,2,1
CP04781,5,5,58386.85,3,1
CP04782,8,8,62992.8,5,1
CP04783,2,2,32439.89,1,0
CP04784,6,6,136099.38,4,1
CP04785,5,5,58204.689999999995,2,1
CP04786,3,3,21480.260000000002,1,0
CP04787,5,5,50650.18,3,1
CP04788,4,4,49733.22,2,0
CP04789,5,5,65070.88,2,1
CP04790,9,9,204056.57,2,1
CP04791,8,8,50894.909999999996,3,1
CP04792,5,5,34944.43,1,0
CP04793,5,5,57820.70999999999,1,0
CP04794,5,5,19304.17,1,0
CP04795,4,4,21420.8,1,0
CP04796,3,3,14361.02,2,0
CP04797,5,5,33509.86,4,1
CP04798,2,2,21355.32,1,0
CP04799,6,6,120832.96,2,1
CP04800,3,3,33064.03,0,0
CP04801,2,2,24767.42,0,0
CP04802,8,8,201975.97,3,1
CP04803,3,3,17501.01,1,0
CP04804,5,5,54315.9,2,1
CP04805,2,2,18217.82,2,0
CP04806,6,6,85689.37,2,1
CP04807,8,8,62623.56,1,0
CP04808,6,6,50635.07,4,1
CP04809,6,6,52581.6,0,0
CP04810,5,5,95155.84,2,1
CP04811,5,5,96975.57999999999,2,1
CP04812,4,4,38768.78,2,0
CP04813,5,5,43681.72,2,1
CP04814,8,8,101674.05,3,1
CP04815,8,8,85865.48,1,0
CP04816,5,5,64980.22,3,1
CP04817,8,8,73634.42,1,0
CP04818,6,6,77897.8,3,1
CP04819,3,3,10159.76,1,0
CP04820,5,5,45745.61,1,0
CP04821,7,7,142669.36,3,1
CP04822,6,6,95525.8,1,0
CP04823,8,8,68933.59,3,1
CP04824,1,1,3119.17,0,0
CP04825,6,6,47464.5,3,1
CP04826,2,3,11794.16,1,0
CP04827,1,1,15203.01,0,0
CP04828,9,9,96152.12,3,1
CP04829,4,4,16115.810000000001,1,0
CP04830,5,5,54006.84,1,0
CP04831,9,9,119525.54,5,1
CP04832,1,1,69950.7,1,0
CP04833,6,6,45779.95,2,1
CP04834,6,6,97586.41,3,1
CP04835,5,5,114572.86,2,1
CP04836,2,2,17428.47,1,0
CP04837,4,4,38215.34,2,0
CP04838,4,4,68500.65,1,0
CP04839,1,1,9067.36,0,0
CP04840,1,1,12049.57,0,0
CP04841,7,7,52147.54,3,1
CP04842,8,8,113886.87,2,1
CP04843,4,4,25765.08,2,0
CP04844,3,3,33088.77,0,0
CP04845,4,4,17872.22,2,0
CP04846,4,4,29358.14,0,0
CP04847,2,2,11570.33,0,0
CP04848,3,3,32802.31,1,0
CP04849,4,4,265147.68,0,0
CP04850,11,11,118273.48,4,1
CP04851,3,3,33791.33,2,0
CP04852,7,7,75973.5,2,1
CP04853,3,3,41306.94,0,0
CP04854,2,2,12703.93,0,0
CP04855,2,2,25435.730000000003,0,0
CP04856,7,7,43017.770000000004,6,1
CP04857,3,3,35175.47,1,0
CP04858,7,7,78247.14,5,1
CP04859,3,3,23152.85,0,0
CP04860,3,3,28401.47,2,0
CP04861,4,4,34302.96,3,0
CP04862,4,4,36692.23,2,0
CP04863,1,1,3485.27,0,0
CP04864,3,3,12308.68,0,0
CP04865,4,4,18421.36,1,0
CP04866,6,6,40037.17,2,1
CP04867,2,2,52705.82,0,0
CP04868,3,3,56004.1,1,0
CP04869,6,6,97817.47,2,1
CP04870,4,4,140318.01,2,0
CP04871,2,2,34826.53,0,0
CP04872,3,3,17920.39,1,0
CP04873,4,4,55390.399999999994,1,0
CP04874,7,7,68465.77,1,0
CP04875,7,7,51212.520000000004,2,1
CP04876,13,13,196617.82,5,1
CP04877,6,6,111954.03,1,0
CP04878,3,3,43646.68,1,0
CP04879,4,4,38611.04,3,0
CP04880,4,4,38295.520000000004,3,0
CP04881,2,2,30899.43,1,0
CP04882,4,4,49047.399999999994,1,0
CP04883,6,6,49101.43,2,1
CP04884,3,3,27318.61,0,0
CP04885,5,5,21097.34,2,1
CP04886,1,1,33737.45,1,0
CP04887,8,8,63614.86,4,1
CP04888,8,8,89812.73,4,1
CP04889,3,3,23360.88,1,0
CP04890,11,11,72729.24,4,1
CP04891,2,2,6603.14,1,0
CP04892,4,4,61784.520000000004,3,0
CP04893,7,7,66901.76,1,0
CP04894,4,4,35247.520000000004,2,0
CP04895,3,3,33671.6,0,0
CP04896,3,3,58127.51,1,0
CP04897,3,3,21728.34,1,0
CP04898,5,5,49043.020000000004,3,1
CP04899,6,6,53005.55,4,1
CP04900,7,7,62865.619999999995,3,1
CP04901,7,7,87414.03,5,1
CP04902,5,5,36765.71,2,1
CP04903,1,1,4752.39,1,0
CP04904,3,3,32203.760000000002,2,0
CP04905,2,2,4965.79,1,0
CP04906,1,1,16258.75,1,0
CP04907,9,9,94735.85,1,0
CP04908,4,4,85484.16,3,0
CP04909,7,7,57298.54,2,1
CP04910,4,4,39846.299999999996,2,0
CP04911,6,6,29835.329999999998,3,1
CP04912,7,7,195441.5,3,1
CP04913,3,3,58467.06,0,0
CP04914,3,3,18135.16,2,0
CP04915,4,4,20163.69,2,0
CP04916,7,8,80404.88,1,0
CP04917,7,7,131254.46,3,1
CP04918,1,1,4593.38,0,0
CP04919,3,3,16530.8,2,0
CP04920,4,4,15804.36,0,0
CP04921,9,9,58283.26,3,1
CP04922,1,1,5347.03,0,0
CP04923,2,2,35496.020000000004,0,0
CP04924,8,8,134606.66,1,0
CP04925,2,2,17109.63,2,0
CP04926,3,3,7762.65,1,0
CP04927,4,4,48442.96000000001,0,0
CP04928,6,6,104205.24,3,1
CP04929,7,7,161894.01,1,0
CP04930,11,11,103614.12,4,1
CP04931,4,4,33458.41,3,0
CP04932,6,6,25344.67,4,1
CP04933,3,3,40752.35,2,0
CP04934,2,2,28021.800000000003,1,0
CP04935,5,5,76431.59,0,0
CP04936,6,6,88936.01,3,1
CP04937,4,4,17218.9,3,0
CP04938,8,8,127809.32999999999,4,1
CP04939,5,5,16868.86,1,0
CP04940,3,3,15172.7,0,0
CP04941,6,6,33621.4,1,0
CP04942,4,4,31448.260000000002,1,0
CP04943,5,5,56682.08,0,0
CP04944,9,9,57258.01,3,1
CP04945,3,3,12919.939999999999,1,0
CP04946,6,6,27412.809999999998,2,1
CP04947,5,5,23974.719999999998,2,1
CP04948,2,2,19116.52,0,0
CP04949,5,5,15179.369999999999,2,1
CP04950,4,4,13649.439999999999,3,0
CP04951,5,5,28025.61,3,1
CP04952,6,6,59465.22,3,1
CP04953,3,3,14910.29,1,0
CP04954,8,8,84876.23,5,1
CP04955,7,7,65609.02,3,1
CP04956,9,9,88358.15,4,1
CP04957,5,5,39917.7,1,0
CP04958,7,7,90363.38,4,1
CP04959,5,5,208738.53999999998,3,1
CP04960,6,6,76365.32,3,1
CP04961,9,9,84416.59,4,1
CP04962,4,4,39901.57,0,0
CP04963,8,8,57070.3,3,1
CP04964,6,6,49223.990000000005,1,0
CP04965,5,5,23877.010000000002,4,1
CP04966,4,4,50421.450000000004,3,0
CP04967,2,2,10262.130000000001,0,0
CP04968,4,4,18847.69,3,0
CP04969,4,4,73307.72,3,0
CP04970,5,5,45027.83,0,0
CP04971,7,7,111500.79999999999,2,1
CP04972,3,3,11114.16,1,0
CP04973,4,4,29089.54,2,0
CP04974,2,2,6561.790000000001,0,0
CP04975,1,1,3373.7,1,0
CP04976,6,6,45710.94,2,1
CP04978,4,4,27365.1,2,0
CP04979,5,5,39364.36,1,0
CP04980,4,4,28734.95,0,0
CP04981,5,5,72168.12,1,0
CP04982,5,5,24205.03,2,1
CP04983,4,4,65199.34,2,0
CP04984,3,3,10830.47,1,0
CP04985,3,3,13537.73,2,0
CP04986,5,5,78602.93,2,1
CP04987,6,6,50422.11,1,0
CP04988,5,5,33037.26,2,1
CP04989,4,4,35038.119999999995,0,0
CP04990,7,7,57825.56,4,1
CP04991,3,3,50083.96,2,0
CP04992,2,2,18196.42,1,0
CP04993,1,1,3677.52,1,0
CP04994,3,3,28789.73,1,0
CP04995,3,3,6858.88,2,0
CP04996,2,2,17365.71,1,0
CP04997,10,10,103279.55,4,1
CP04998,5,5,60538.78999999999,3,1
CP04999,11,11,183288.35,4,1
CP05000,3,3,141270.07,1,0
CP05001,2,2,29675.67,0,0
CP05002,5,5,33028.0,3,1
CP05004,4,4,50772.06,2,0
CP05005,7,7,41085.630000000005,0,0
CP05006,6,6,40957.200000000004,3,1
CP05007,4,4,17148.25,2,0
CP05008,8,8,174483.02000000002,5,1
CP05009,5,5,25558.62,1,0
CP05010,1,1,3091.64,0,0
CP05011,7,7,38357.020000000004,2,1
CP05012,6,6,70615.3,5,1
CP05013,5,5,15591.01,4,1
CP05014,9,9,86483.16,4,1
CP05015,4,4,44953.350000000006,1,0
CP05016,4,4,121505.77,0,0
CP05017,8,8,54972.36,3,1
CP05018,5,5,41360.6,4,1
CP05019,7,7,54541.409999999996,2,1
CP05020,4,4,51286.55,2,0
CP05021,3,3,39464.57,2,0
CP05022,4,4,14739.35,2,0
CP05023,5,5,55889.09,2,1
CP05024,6,6,176064.88999999998,2,1
CP05026,6,6,31695.51,4,1
CP05027,4,4,19609.57,1,0
CP05028,4,4,26730.38,2,0
CP05029,6,6,36570.17,3,1
CP05030,5,5,69423.72,3,1
CP05031,6,6,104403.53,2,1
CP05032,4,4,41552.92,2,0
CP05033,6,6,102600.22000000002,0,0
CP05034,6,6,99530.81,2,1
CP05035,6,6,22485.29,1,0
CP05036,8,9,113101.64,3,1
CP05037,5,5,167094.47999999998,4,1
CP05038,2,2,8296.15,1,0
CP05039,2,2,24717.359999999997,0,0
CP05040,3,3,8946.04,0,0
CP05041,4,4,20947.989999999998,2,0
CP05042,4,4,26931.51,2,0
CP05043,3,3,53984.07,3,0
CP05044,9,9,75883.23,2,1
CP05045,4,4,33218.43,2,0
CP05046,5,5,208066.92,1,0
CP05047,2,2,24934.92,1,0
CP05048,8,8,88317.2,4,1
CP05049,6,6,96418.79,2,1
CP05050,4,4,28390.26,3,0
CP05051,6,6,62897.880000000005,2,1
CP05052,4,4,23477.41,0,0
CP05053,4,4,71963.71,2,0
CP05054,1,1,7016.29,0,0
CP05055,5,5,28425.63,3,1
CP05056,6,6,167909.9,4,1
CP05057,3,3,12427.9,2,0
CP05058,3,3,48187.0,0,0
CP05059,6,6,36701.98,4,1
CP05060,5,5,51931.5,1,0
CP05061,3,3,5670.139999999999,2,0
CP05062,3,3,16387.11,1,0
CP05063,3,3,18044.36,2,0
CP05064,4,4,24922.309999999998,2,0
CP05065,5,5,35162.08,2,1
CP05066,2,2,36746.21,0,0
CP05067,1,1,2901.6,0,0
CP05068,6,6,57311.27,3,1
CP05069,3,3,15273.18,3,0
CP05070,4,4,26306.98,3,0
CP05071,2,2,17273.4,1,0
CP05072,8,8,104594.28,4,1
CP05073,11,11,118510.63,4,1
CP05074,4,4,25588.46,2,0
CP05075,6,6,53558.12,4,1
CP05076,3,3,28210.21,0,0
CP05077,7,7,118896.58,1,0
CP05078,5,5,80485.1,3,1
CP05079,7,7,32880.85,3,1
CP05080,11,11,160722.17,3,1
CP05081,6,6,29511.89,4,1
CP05082,2,2,9960.47,0,0
CP05083,8,8,89797.95,2,1
CP05085,6,6,47705.75,1,0
CP05086,5,5,47630.57,5,1
CP05087,5,5,45779.54,2,1
CP05088,11,11,352825.02999999997,2,1
CP05089,3,3,24086.739999999998,1,0
CP05090,5,5,53504.259999999995,3,1
CP05091,5,5,40822.82,2,1
CP05092,7,7,112953.77,4,1
CP05093,6,6,40848.44,2,1
CP05094,6,6,65495.32,2,1
CP05095,8,8,106350.93,4,1
CP05096,3,3,17092.61,1,0
CP05097,4,4,37176.59,2,0
CP05098,4,4,47510.869999999995,2,0
CP05099,3,3,17125.129999999997,2,0
CP05100,3,3,100474.7,2,0
CP05101,6,6,57351.83,1,0
CP05102,3,3,11433.34,2,0
CP05103,6,6,20770.33,5,1
CP05104,5,5,281991.05,0,0
CP05105,5,5,27449.329999999998,3,1
CP05106,5,5,56935.55,0,0
CP05107,6,6,27893.49,3,1
CP05108,4,4,10903.36,3,0
CP05109,3,3,9322.71,1,0
CP05110,2,2,18586.010000000002,1,0
CP05111,5,5,36975.87,3,1
CP05112,3,3,6982.21,1,0
CP05113,7,7,96595.08,4,1
CP05114,4,4,63455.83,2,0
CP05115,12,12,108311.53,3,1
CP05116,5,5,41163.93,1,0
CP05117,7,7,115150.48,1,0
CP05118,3,3,29263.45,1,0
CP05119,5,5,59862.950000000004,1,0
CP05120,6,6,72664.24,2,1
CP05121,11,11,124528.67,3,1
CP05122,3,3,12677.59,2,0
CP05123,4,4,80755.88,3,0
CP05124,1,1,5486.3,1,0
CP05125,3,3,29238.879999999997,0,0
CP05126,6,6,31991.88,2,1
CP05127,2,2,24180.59,0,0
CP05128,9,9,100716.57,7,1
CP05129,4,4,63253.24,3,0
CP05130,2,2,21843.6,1,0
CP05132,6,6,62171.53,4,1
CP05133,6,6,41113.44,1,0
CP05134,5,5,38326.39,2,1
CP05135,5,5,50845.6,2,1
CP05136,3,3,16347.07,2,0
CP05137,4,4,25683.74,0,0
CP05138,2,2,32278.92,2,0
CP05139,6,6,61326.96,3,1
CP05140,6,6,99846.12,2,1
CP05141,4,4,18411.41,1,0
CP05142,5,5,73812.31,3,1
CP05143,5,5,98912.09,3,1
CP05144,3,3,14824.59,1,0
CP05145,3,3,21688.05,1,0
CP05146,3,3,40329.04,1,0
CP05147,9,9,41794.740000000005,3,1
CP05148,1,1,13399.47,1,0
CP05149,3,3,16394.48,1,0
CP05150,5,5,105089.51999999999,3,1
CP05151,6,6,130593.82999999999,1,0
CP05152,4,4,14655.97,2,0
CP05153,6,6,37253.08,1,0
CP05154,6,6,105918.65,2,1
CP05155,6,6,90918.64,3,1
CP05156,4,4,47419.630000000005,2,0
CP05157,4,4,31263.79,2,0
CP05158,3,3,27751.21,3,0
CP05159,3,3,13541.779999999999,1,0
CP05160,8,8,70797.8,2,1
CP05161,1,1,20967.33,1,0
CP05162,6,6,77281.89,1,0
CP05163,5,5,27274.97,2,1
CP05164,4,4,54526.91,1,0
CP05166,3,3,72901.22,1,0
CP05167,6,6,58147.86,2,1
CP05168,3,3,67721.55,1,0
CP05169,4,4,47750.64,0,0
CP05170,7,7,76000.7,2,1
CP05171,2,2,10509.15,0,0
CP05173,4,4,47611.85,1,0
CP05174,3,3,13881.54,1,0
CP05175,5,5,46225.810000000005,2,1
CP05176,3,3,86211.6,2,0
CP05177,6,6,67647.11,3,1
CP05178,5,5,78065.09000000001,2,1
CP05179,4,4,22946.199999999997,2,0
CP05180,7,7,47065.5,2,1
CP05181,5,5,64492.93,1,0
CP05182,4,4,40042.61,2,0
CP05183,2,2,48434.409999999996,1,0
CP05184,6,6,76448.18000000001,1,0
CP05186,6,6,133067.55000000002,1,0
CP05187,4,4,17755.61,0,0
CP05188,8,8,27470.85,5,1
CP05189,1,1,8668.08,0,0
CP05190,5,5,57396.240000000005,3,1
CP05191,8,8,152170.77000000002,3,1
CP05192,2,2,29923.69,1,0
CP05193,3,3,30191.5,1,0
CP05194,5,5,48785.56,2,1
CP05195,8,8,93757.19,5,1
CP05196,4,4,152201.11,3,0
CP05197,5,5,98935.52,1,0
CP05198,3,3,58018.530000000006,1,0
CP05199,3,3,44166.979999999996,1,0
CP05200,8,8,131816.52000000002,2,1
CP05201,3,3,64794.99999999999,2,0
CP05202,6,6,25833.19,3,1
CP05203,7,7,72592.22,3,1
CP05204,8,8,50167.21,4,1
CP05205,6,6,113013.12,1,0
CP05206,6,6,53039.84,1,0
CP05207,7,7,49988.21,4,1
CP05208,2,2,16650.02,0,0
CP05209,6,6,46058.46,4,1
CP05210,4,4,18700.38,0,0
CP05211,3,3,43889.29,1,0
CP05212,7,8,83906.42,3,1
CP05213,8,8,104917.71,4,1
CP05214,7,7,67603.37,1,0
CP05215,4,4,9927.51,4,0
CP05216,6,6,52167.37,3,1
CP05217,4,4,34696.41,1,0
CP05218,6,6,36039.4,2,1
CP05219,5,5,43792.54,2,1
CP05220,3,3,41624.73,0,0
CP05221,4,4,25043.260000000002,2,0
CP05222,6,6,79516.23999999999,3,1
CP05223,5,5,41066.9,3,1
CP05224,1,1,17206.7,1,0
CP05225,1,1,2790.56,0,0
CP05226,5,5,121012.34999999999,2,1
CP05227,2,2,20596.75,1,0
CP05228,5,5,60169.88,2,1
CP05229,7,7,115558.04999999999,3,1
CP05230,4,4,23482.8,2,0
CP05231,7,7,151157.6,2,1
CP05232,6,6,66254.19,2,1
CP05233,2,2,19433.329999999998,0,0
CP05234,8,8,57965.56,2,1
CP05235,2,2,35566.79,0,0
CP05236,8,8,69991.78,3,1
CP05237,3,3,30178.67,3,0
CP05238,2,2,19223.19,2,0
CP05239,5,5,46938.2,0,0
CP05240,7,7,31321.29,3,1
CP05241,1,1,21652.15,1,0
CP05242,4,4,22604.879999999997,0,0
CP05243,6,6,55222.68,2,1
CP05244,6,6,66806.56,3,1
CP05245,8,8,84546.65,5,1
CP05246,3,3,22188.649999999998,1,0
CP05247,5,5,30500.309999999998,1,0
CP05248,6,6,145389.57,3,1
CP05249,6,6,19613.14,1,0
CP05250,2,2,65675.79,2,0
CP05251,3,3,13285.49,1,0
CP05252,3,3,31736.22,2,0
CP05253,3,3,19434.02,0,0
CP05254,3,3,50020.84,1,0
CP05255,5,5,28331.49,2,1
CP05256,5,5,33133.14,1,0
CP05257,6,6,112044.42,2,1
CP05258,2,2,9073.7,1,0
CP05259,2,2,8921.720000000001,0,0
CP05260,6,6,132446.45,4,1
CP05261,3,3,10996.970000000001,1,0
CP05262,3,3,35790.090000000004,1,0
CP05263,8,8,312624.7,4,1
CP05264,3,3,16773.18,0,0
CP05265,5,5,74342.47,2,1
CP05266,3,4,29862.760000000002,1,0
CP05267,3,3,29374.370000000003,0,0
CP05268,7,7,83415.89,1,0
CP05269,3,3,26470.910000000003,0,0
CP05270,2,2,5070.040000000001,1,0
CP05271,7,7,76522.95999999999,3,1
CP05272,3,3,19487.780000000002,2,0
CP05273,6,6,54956.630000000005,4,1
CP05274,5,5,30022.99,1,0
CP05275,8,8,126597.31000000001,2,1
CP05276,4,4,23330.22,3,0
CP05277,5,5,76671.89,2,1
CP05278,3,3,20273.11,1,0
CP05279,5,5,28290.02,1,0
CP05280,3,3,51155.95,0,0
CP05281,3,3,60948.71,1,0
CP05282,5,5,127659.11,1,0
CP05283,4,4,251315.14,2,0
CP05284,3,3,17632.510000000002,0,0
CP05285,6,6,77206.17,0,0
CP05286,4,4,43700.57,4,0
CP05287,5,5,50648.09,3,1
CP05288,1,1,6748.97,0,0
CP05289,5,5,32190.18,1,0
CP05290,3,3,52500.0,3,0
CP05291,5,5,59135.72,2,1
CP05292,7,7,63115.700000000004,2,1
CP05293,3,3,103004.95000000001,2,0
CP05294,6,6,36926.04,4,1
CP05295,6,6,27516.86,3,1
CP05296,7,7,46499.03,2,1
CP05297,1,1,12416.92,0,0
CP05298,3,3,8828.74,0,0
CP05299,6,6,63231.38,2,1
CP05300,4,4,24813.37,1,0
CP05301,6,6,69434.81,3,1
CP05302,3,3,40559.53,1,0
CP05303,1,1,1680.41,1,0
CP05304,3,3,18988.84,2,0
CP05305,4,4,25267.489999999998,0,0
CP05306,5,5,37409.68,4,1
CP05307,4,4,36180.97,1,0
