alert_id,customer_id,alert_date,risk_category,risk_driver,risk_score,alert_amount,disposition,escalated_flag,month
FCA01451,CUST10879,2026-07-12,KYC/EDD,Adverse Media,71.0,39065.42,Escalated,1,2026-07
FCA01452,CUST10417,2026-06-12,Sanctions,Name Match,50.0,3271.41,Escalated,1,2026-06
FCA01453,CUST10350,2026-09-20,Fraud,Geo Anomaly,75.0,16367.96,Escalated,1,2026-09
FCA01454,CUST10477,2026-04-21,Transaction Monitoring,High-Risk Wire,38.0,12161.41,Escalated,1,2026-04
FCA01455,CUST10148,2026-08-20,Transaction Monitoring,Rapid Movement,72.0,7702.73,Escalated,1,2026-08
FCA01456,CUST10622,2026-04-24,Fraud,Account Takeover,66.0,37957.18,Closed - Explained,0,2026-04
FCA01457,CUST10739,2026-06-28,Sanctions,Name Match,40.0,20138.58,Closed - Explained,0,2026-06
FCA01458,CUST10383,2026-07-13,Transaction Monitoring,High-Risk Wire,45.0,13520.51,Closed - Explained,0,2026-07
FCA01459,CUST10110,2026-07-27,KYC/EDD,Adverse Media,83.0,23006.91,Escalated,1,2026-07
FCA01460,CUST11033,2026-05-15,Transaction Monitoring,Rapid Movement,31.0,38690.03,Closed - Explained,0,2026-05
FCA01461,CUST10712,2026-02-22,Sanctions,Name Match,70.0,12360.11,Escalated,1,2026-02
FCA01462,CUST10772,2026-05-16,KYC/EDD,Source of Funds,57.0,113048.0,Closed - Explained,0,2026-05
FCA01463,CUST10355,2026-08-24,Fraud,Suspicious Merchant,47.0,75371.37,Closed - Explained,0,2026-08
FCA01464,CUST10068,2026-07-13,Sanctions,Watchlist Exposure,97.0,17028.42,Escalated,1,2026-07
FCA01465,CUST10811,2026-09-17,Transaction Monitoring,Unusual Volume,40.0,76184.74,Closed - Explained,0,2026-09
FCA01466,CUST10873,2026-07-30,Transaction Monitoring,Unusual Volume,42.0,91970.92,Closed - Explained,0,2026-07
FCA01467,CUST10880,2026-04-10,Transaction Monitoring,Unusual Volume,53.0,12404.81,Closed - Explained,0,2026-04
FCA01468,CUST10610,2026-01-16,Transaction Monitoring,Structuring,44.0,60307.17,Closed - Explained,0,2026-01
FCA01469,CUST10566,2026-04-30,Fraud,Velocity Spike,74.0,4946.74,Closed - Explained,0,2026-04
FCA01470,CUST10552,2026-05-03,KYC/EDD,PEP Exposure,100.0,11758.69,Escalated,1,2026-05
FCA01471,CUST10590,2026-06-06,Transaction Monitoring,Structuring,42.0,23484.86,Closed - Explained,0,2026-06
FCA01472,CUST10018,2026-03-19,Fraud,Account Takeover,42.0,28193.56,Closed - Explained,0,2026-03
FCA01473,CUST11040,2026-08-10,Fraud,Account Takeover,49.0,207092.45,Closed - Explained,0,2026-08
FCA01474,CUST11184,2026-04-17,Transaction Monitoring,Structuring,69.0,219328.35,Escalated,1,2026-04
FCA01475,CUST10725,2026-09-06,Transaction Monitoring,Rapid Movement,35.0,285854.31,Closed - Explained,0,2026-09
FCA01476,CUST10508,2026-02-13,Fraud,Suspicious Merchant,82.0,2874.62,Closed - Explained,0,2026-02
FCA01477,CUST10358,2026-09-17,Transaction Monitoring,Rapid Movement,55.0,65712.7,Closed - Explained,0,2026-09
FCA01478,CUST11007,2026-05-04,KYC/EDD,Adverse Media,55.0,8048.15,Escalated,1,2026-05
FCA01479,CUST10847,2026-08-17,Transaction Monitoring,High-Risk Wire,63.0,21096.46,Closed - Explained,0,2026-08
FCA01480,CUST10048,2026-04-24,Transaction Monitoring,Rapid Movement,84.0,9707.38,Escalated,1,2026-04
FCA01481,CUST10985,2026-01-21,KYC/EDD,PEP Exposure,70.0,42479.37,Escalated,1,2026-01
FCA01482,CUST10498,2026-08-03,Fraud,Account Takeover,74.0,5232.98,Closed - Explained,0,2026-08
FCA01483,CUST10726,2026-08-07,Transaction Monitoring,Unusual Volume,35.0,247545.72,Escalated,1,2026-08
FCA01484,CUST11007,2026-03-25,Transaction Monitoring,Unusual Volume,93.0,41556.33,Closed - Explained,0,2026-03
FCA01485,CUST10807,2026-07-25,Transaction Monitoring,Structuring,93.0,12212.8,Closed - Explained,0,2026-07
FCA01486,CUST10264,2026-05-13,KYC/EDD,Adverse Media,34.0,86735.93,Escalated,1,2026-05
FCA01487,CUST10783,2026-07-05,Transaction Monitoring,Rapid Movement,53.0,62703.6,Closed - Explained,0,2026-07
FCA01488,CUST10289,2026-02-25,KYC/EDD,KYC Refresh,100.0,48244.41,Closed - Explained,0,2026-02
FCA01489,CUST10975,2026-07-06,Transaction Monitoring,Unusual Volume,50.0,8898.85,Closed - Explained,0,2026-07
FCA01490,CUST10938,2026-09-02,Fraud,Suspicious Merchant,75.0,42385.9,Escalated,1,2026-09
FCA01491,CUST10031,2026-06-30,Transaction Monitoring,Unusual Volume,67.0,19076.36,Escalated,1,2026-06
FCA01492,CUST10021,2026-07-14,Transaction Monitoring,High-Risk Wire,54.0,11187.98,Escalated,1,2026-07
FCA01493,CUST10803,2026-02-03,Transaction Monitoring,Structuring,66.0,17318.42,Escalated,1,2026-02
FCA01494,CUST10538,2026-07-25,Transaction Monitoring,Rapid Movement,80.0,11331.5,Escalated,1,2026-07
FCA01495,CUST11147,2026-06-19,Transaction Monitoring,Rapid Movement,46.0,5259.03,Closed - Explained,0,2026-06
FCA01496,CUST10350,2026-07-18,KYC/EDD,PEP Exposure,100.0,53666.03,Escalated,1,2026-07
FCA01497,CUST11119,2026-02-23,KYC/EDD,Source of Funds,84.0,20771.58,Escalated,1,2026-02
FCA01498,CUST10928,2026-06-03,Transaction Monitoring,Structuring,69.0,385529.74,Escalated,1,2026-06
FCA01499,CUST10747,2026-05-17,Sanctions,Watchlist Exposure,39.0,30814.49,Escalated,1,2026-05
FCA01500,CUST10039,2026-07-26,Transaction Monitoring,High-Risk Wire,32.0,21639.42,Closed - Explained,0,2026-07
FCA01501,CUST10918,2026-01-07,Transaction Monitoring,Rapid Movement,57.0,67653.1,Escalated,1,2026-01
FCA01502,CUST10900,2026-04-08,Transaction Monitoring,Structuring,68.0,35845.24,Closed - Explained,0,2026-04
FCA01503,CUST10881,2026-02-01,Transaction Monitoring,Rapid Movement,71.0,76106.58,Escalated,1,2026-02
FCA01504,CUST11002,2026-08-26,KYC/EDD,Adverse Media,89.0,11095.94,Escalated,1,2026-08
FCA01505,CUST10138,2026-05-09,Sanctions,Watchlist Exposure,78.0,84482.68,Escalated,1,2026-05
FCA01506,CUST10308,2026-03-15,Fraud,Suspicious Merchant,83.0,31996.11,Escalated,1,2026-03
FCA01507,CUST10979,2026-04-29,Transaction Monitoring,High-Risk Wire,63.0,104918.85,Escalated,1,2026-04
FCA01508,CUST10134,2026-05-12,Fraud,Geo Anomaly,29.0,26580.7,Closed - Explained,0,2026-05
FCA01509,CUST10041,2026-09-09,Transaction Monitoring,Structuring,58.0,10039.22,Closed - Explained,0,2026-09
FCA01510,CUST11046,2026-07-09,Sanctions,High-Risk Geography,72.0,459309.38,Escalated,1,2026-07
FCA01511,CUST10460,2026-05-14,Transaction Monitoring,High-Risk Wire,63.0,26522.39,Closed - Explained,0,2026-05
FCA01512,CUST10950,2026-08-08,Sanctions,Name Match,46.0,10943.75,Closed - Explained,0,2026-08
FCA01513,CUST10570,2026-07-20,Transaction Monitoring,Rapid Movement,50.0,4261.59,Escalated,1,2026-07
FCA01514,CUST10058,2026-06-15,Fraud,Velocity Spike,71.0,15731.0,Escalated,1,2026-06
FCA01515,CUST11104,2026-01-16,Transaction Monitoring,Structuring,78.0,50225.78,Escalated,1,2026-01
FCA01516,CUST10783,2026-04-30,KYC/EDD,KYC Refresh,75.0,24855.1,Closed - Explained,0,2026-04
FCA01517,CUST10665,2026-02-21,Sanctions,High-Risk Geography,30.0,14220.26,Escalated,1,2026-02
FCA01518,CUST10661,2026-09-24,Fraud,Geo Anomaly,79.0,85849.25,Closed - Explained,0,2026-09
FCA01519,CUST10613,2026-02-22,Fraud,Velocity Spike,35.0,9519.35,Closed - Explained,0,2026-02
FCA01520,CUST10494,2026-06-23,Fraud,Geo Anomaly,86.0,21089.38,Escalated,1,2026-06
FCA01521,CUST10929,2026-01-30,Fraud,Geo Anomaly,59.0,1731.2,Closed - Explained,0,2026-01
FCA01522,CUST10693,2026-04-02,Transaction Monitoring,Structuring,80.0,8417.1,Closed - Explained,0,2026-04
FCA01523,CUST11154,2026-09-12,Fraud,Suspicious Merchant,93.0,87451.67,Closed - Explained,0,2026-09
FCA01524,CUST11118,2026-05-07,Transaction Monitoring,Rapid Movement,41.0,13688.82,Closed - Explained,0,2026-05
FCA01525,CUST10827,2026-09-23,Transaction Monitoring,Unusual Volume,90.0,195335.83,Escalated,1,2026-09
FCA01526,CUST11177,2026-04-12,Sanctions,High-Risk Geography,92.0,16167.98,Escalated,1,2026-04
FCA01527,CUST10575,2026-03-17,Fraud,Account Takeover,59.0,5939.99,Escalated,1,2026-03
FCA01528,CUST10907,2026-01-21,Sanctions,High-Risk Geography,85.0,67488.52,Escalated,1,2026-01
FCA01529,CUST10225,2026-02-12,KYC/EDD,Source of Funds,28.0,71500.49,Closed - Explained,0,2026-02
FCA01530,CUST10253,2026-02-25,Transaction Monitoring,Rapid Movement,67.0,14911.17,Escalated,1,2026-02
FCA01531,CUST10218,2026-07-03,Sanctions,High-Risk Geography,56.0,85582.27,Closed - Explained,0,2026-07
FCA01532,CUST10070,2026-06-21,Transaction Monitoring,Rapid Movement,68.0,2613.29,Closed - Explained,0,2026-06
FCA01533,CUST10565,2026-03-15,Transaction Monitoring,Rapid Movement,51.0,31275.43,Closed - Explained,0,2026-03
FCA01534,CUST10618,2026-05-02,KYC/EDD,Source of Funds,59.0,3068.16,Closed - Explained,0,2026-05
FCA01535,CUST10648,2026-01-01,Transaction Monitoring,High-Risk Wire,64.0,57987.66,Closed - Explained,0,2026-01
FCA01536,CUST11071,2026-09-22,Fraud,Velocity Spike,62.0,15223.1,Escalated,1,2026-09
FCA01537,CUST11088,2026-03-12,Fraud,Velocity Spike,71.0,19755.17,Closed - Explained,0,2026-03
FCA01538,CUST10737,2026-02-07,Transaction Monitoring,Unusual Volume,36.0,17650.81,Escalated,1,2026-02
FCA01539,CUST10942,2026-08-13,KYC/EDD,KYC Refresh,19.0,23752.49,Closed - Explained,0,2026-08
FCA01540,CUST10801,2026-01-08,Transaction Monitoring,Unusual Volume,51.0,5546.11,Closed - Explained,0,2026-01
FCA01541,CUST10030,2026-03-24,Transaction Monitoring,High-Risk Wire,100.0,7786.88,Escalated,1,2026-03
FCA01542,CUST10837,2026-07-01,KYC/EDD,Source of Funds,57.0,48866.07,Closed - Explained,0,2026-07
FCA01543,CUST10741,2026-04-01,Fraud,Account Takeover,20.0,28275.02,Closed - Explained,0,2026-04
FCA01544,CUST10659,2026-04-21,Transaction Monitoring,Rapid Movement,58.0,140358.23,Closed - Explained,0,2026-04
FCA01545,CUST10822,2026-06-28,Transaction Monitoring,Unusual Volume,60.0,54861.78,Escalated,1,2026-06
FCA01546,CUST11097,2026-01-08,Fraud,Velocity Spike,31.0,50632.56,Escalated,1,2026-01
FCA01547,CUST10529,2026-09-04,Transaction Monitoring,Structuring,88.0,46985.58,Escalated,1,2026-09
FCA01548,CUST10195,2026-05-07,KYC/EDD,KYC Refresh,88.0,31942.76,Escalated,1,2026-05
FCA01549,CUST10102,2026-08-03,Transaction Monitoring,Unusual Volume,78.0,51649.84,Closed - Explained,0,2026-08
FCA01550,CUST11186,2026-02-14,Transaction Monitoring,High-Risk Wire,30.0,39795.65,Closed - Explained,0,2026-02
FCA01551,CUST10437,2026-06-07,KYC/EDD,KYC Refresh,63.0,26969.7,Closed - Explained,0,2026-06
FCA01552,CUST10598,2026-09-11,Fraud,Suspicious Merchant,53.0,56177.67,Closed - Explained,0,2026-09
FCA01553,CUST10657,2026-07-19,Sanctions,Watchlist Exposure,41.0,71924.21,Closed - Explained,0,2026-07
FCA01554,CUST10759,2026-06-15,Fraud,Suspicious Merchant,88.0,124479.88,Closed - Explained,0,2026-06
FCA01555,CUST10801,2026-01-02,Sanctions,Watchlist Exposure,57.0,127183.77,Closed - Explained,0,2026-01
FCA01556,CUST10047,2026-03-25,Fraud,Suspicious Merchant,11.0,3751.17,Escalated,1,2026-03
FCA01557,CUST10805,2026-08-17,Sanctions,Name Match,44.0,24993.34,Closed - Explained,0,2026-08
FCA01558,CUST10295,2026-06-25,Fraud,Velocity Spike,46.0,23031.77,Closed - Explained,0,2026-06
FCA01559,CUST10576,2026-04-14,Transaction Monitoring,High-Risk Wire,37.0,39148.21,Closed - Explained,0,2026-04
FCA01560,CUST10344,2026-01-29,Transaction Monitoring,Structuring,62.0,19192.65,Closed - Explained,0,2026-01
FCA01561,CUST10888,2026-01-29,Fraud,Account Takeover,69.0,90284.54,Escalated,1,2026-01
FCA01562,CUST11166,2026-07-11,Transaction Monitoring,Rapid Movement,53.0,115641.16,Escalated,1,2026-07
FCA01563,CUST11169,2026-08-09,Transaction Monitoring,Structuring,66.0,40348.77,Closed - Explained,0,2026-08
FCA01564,CUST10717,2026-09-29,Fraud,Suspicious Merchant,75.0,4859.66,Escalated,1,2026-09
FCA01565,CUST10799,2026-09-01,Transaction Monitoring,Unusual Volume,65.0,112979.97,Closed - Explained,0,2026-09
FCA01566,CUST10837,2026-03-07,Transaction Monitoring,High-Risk Wire,41.0,31638.85,Closed - Explained,0,2026-03
FCA01567,CUST11176,2026-02-08,Fraud,Suspicious Merchant,46.0,64957.99,Closed - Explained,0,2026-02
FCA01568,CUST10598,2026-09-18,Fraud,Suspicious Merchant,68.0,8932.39,Closed - Explained,0,2026-09
FCA01569,CUST10933,2026-07-04,Sanctions,High-Risk Geography,52.0,37804.78,Escalated,1,2026-07
FCA01570,CUST11155,2026-04-26,Transaction Monitoring,Rapid Movement,58.0,11568.84,Closed - Explained,0,2026-04
FCA01571,CUST10744,2026-09-14,Transaction Monitoring,Unusual Volume,65.0,28199.79,Escalated,1,2026-09
FCA01572,CUST10542,2026-06-12,Fraud,Suspicious Merchant,58.0,24982.49,Closed - Explained,0,2026-06
FCA01573,CUST10997,2026-08-16,Transaction Monitoring,Unusual Volume,54.0,8797.14,Closed - Explained,0,2026-08
FCA01574,CUST10623,2026-02-25,Transaction Monitoring,Unusual Volume,64.0,101539.73,Closed - Explained,0,2026-02
FCA01575,CUST11025,2026-06-15,Sanctions,Watchlist Exposure,71.0,11134.38,Closed - Explained,0,2026-06
FCA01576,CUST10677,2026-01-29,Transaction Monitoring,Structuring,69.0,56668.29,Escalated,1,2026-01
FCA01577,CUST10001,2026-03-21,Transaction Monitoring,High-Risk Wire,42.0,380461.09,Closed - Explained,0,2026-03
FCA01578,CUST10286,2026-08-20,Transaction Monitoring,High-Risk Wire,76.0,16724.88,Closed - Explained,0,2026-08
FCA01579,CUST10630,2026-06-09,KYC/EDD,KYC Refresh,5.0,25338.49,Closed - Explained,0,2026-06
FCA01580,CUST11019,2026-09-01,Transaction Monitoring,Unusual Volume,24.0,2547.11,Closed - Explained,0,2026-09
FCA01581,CUST10393,2026-07-18,Transaction Monitoring,Unusual Volume,81.0,71629.04,Escalated,1,2026-07
FCA01582,CUST10944,2026-01-30,Sanctions,Name Match,83.0,87670.83,Escalated,1,2026-01
FCA01583,CUST10006,2026-02-25,Transaction Monitoring,Structuring,62.0,25359.08,Escalated,1,2026-02
FCA01584,CUST10133,2026-08-06,KYC/EDD,Adverse Media,63.0,23877.51,Closed - Explained,0,2026-08
FCA01585,CUST10444,2026-01-07,KYC/EDD,Adverse Media,71.0,32510.07,Escalated,1,2026-01
FCA01586,CUST10833,2026-08-10,Transaction Monitoring,Structuring,58.0,4098.42,Escalated,1,2026-08
FCA01587,CUST10119,2026-02-24,Sanctions,High-Risk Geography,63.0,26947.11,Closed - Explained,0,2026-02
FCA01588,CUST10208,2026-09-13,Fraud,Geo Anomaly,51.0,66951.49,Closed - Explained,0,2026-09
FCA01589,CUST10636,2026-05-30,KYC/EDD,PEP Exposure,24.0,4348.41,Closed - Explained,0,2026-05
FCA01590,CUST10654,2026-01-22,Sanctions,High-Risk Geography,43.0,3092.2,Closed - Explained,0,2026-01
FCA01591,CUST10573,2026-06-28,Transaction Monitoring,Rapid Movement,40.0,35027.45,Closed - Explained,0,2026-06
FCA01592,CUST11030,2026-07-13,KYC/EDD,Adverse Media,83.0,18475.24,Closed - Explained,0,2026-07
FCA01593,CUST10936,2026-02-26,Transaction Monitoring,Unusual Volume,24.0,124342.29,Closed - Explained,0,2026-02
FCA01594,CUST10466,2026-04-12,KYC/EDD,Adverse Media,44.0,36933.83,Closed - Explained,0,2026-04
FCA01595,CUST10078,2026-07-30,Sanctions,High-Risk Geography,75.0,30156.42,Closed - Explained,0,2026-07
FCA01596,CUST10298,2026-04-03,KYC/EDD,Adverse Media,48.0,10114.05,Closed - Explained,0,2026-04
FCA01597,CUST10728,2026-08-13,Transaction Monitoring,Rapid Movement,41.0,39048.45,Escalated,1,2026-08
FCA01598,CUST10368,2026-08-03,KYC/EDD,Adverse Media,66.0,15140.77,Escalated,1,2026-08
FCA01599,CUST10101,2026-03-26,KYC/EDD,PEP Exposure,54.0,13109.83,Closed - Explained,0,2026-03
FCA01600,CUST11123,2026-09-07,Sanctions,Watchlist Exposure,97.0,36517.34,Closed - Explained,0,2026-09
FCA01601,CUST10240,2026-03-29,Sanctions,Name Match,81.0,56709.65,Escalated,1,2026-03
FCA01602,CUST10704,2026-09-10,Sanctions,High-Risk Geography,41.0,14923.03,Closed - Explained,0,2026-09
FCA01603,CUST10142,2026-04-12,KYC/EDD,Adverse Media,54.0,55682.55,Escalated,1,2026-04
FCA01604,CUST10044,2026-07-21,KYC/EDD,Adverse Media,17.0,7262.6,Closed - Explained,0,2026-07
FCA01605,CUST10071,2026-02-02,Fraud,Geo Anomaly,72.0,135313.36,Closed - Explained,0,2026-02
FCA01606,CUST10612,2026-03-18,Transaction Monitoring,Structuring,78.0,128903.74,Escalated,1,2026-03
FCA01607,CUST10358,2026-01-20,Fraud,Geo Anomaly,46.0,10674.57,Closed - Explained,0,2026-01
FCA01608,CUST10004,2026-07-14,Transaction Monitoring,Rapid Movement,51.0,19218.9,Escalated,1,2026-07
FCA01609,CUST10364,2026-09-04,KYC/EDD,PEP Exposure,53.0,19756.67,Closed - Explained,0,2026-09
FCA01610,CUST10241,2026-08-31,Transaction Monitoring,High-Risk Wire,57.0,50545.95,Closed - Explained,0,2026-08
FCA01611,CUST10404,2026-06-10,Fraud,Suspicious Merchant,51.0,7764.32,Closed - Explained,0,2026-06
FCA01612,CUST10202,2026-02-04,KYC/EDD,KYC Refresh,58.0,10290.95,Closed - Explained,0,2026-02
FCA01613,CUST10318,2026-01-02,Transaction Monitoring,Structuring,54.0,183525.19,Closed - Explained,0,2026-01
FCA01614,CUST11024,2026-06-07,Transaction Monitoring,High-Risk Wire,67.0,21028.93,Closed - Explained,0,2026-06
FCA01615,CUST11072,2026-06-25,Transaction Monitoring,Unusual Volume,68.0,37611.94,Closed - Explained,0,2026-06
FCA01616,CUST10959,2026-02-24,Fraud,Account Takeover,45.0,274628.38,Closed - Explained,0,2026-02
FCA01617,CUST11198,2026-02-06,KYC/EDD,Adverse Media,17.0,18453.31,Closed - Explained,0,2026-02
FCA01618,CUST10725,2026-06-28,KYC/EDD,PEP Exposure,40.0,23926.56,Closed - Explained,0,2026-06
FCA01619,CUST10950,2026-05-23,Sanctions,Name Match,53.0,14449.16,Closed - Explained,0,2026-05
FCA01620,CUST10660,2026-06-15,Fraud,Geo Anomaly,81.0,320009.78,Escalated,1,2026-06
FCA01621,CUST10994,2026-07-28,Transaction Monitoring,Structuring,78.0,48146.48,Escalated,1,2026-07
FCA01622,CUST11142,2026-07-16,Transaction Monitoring,Structuring,78.0,5705.08,Escalated,1,2026-07
FCA01623,CUST10894,2026-08-21,Sanctions,High-Risk Geography,92.0,8438.34,Closed - Explained,0,2026-08
FCA01624,CUST10594,2026-04-20,KYC/EDD,KYC Refresh,80.0,46530.5,Escalated,1,2026-04
FCA01625,CUST10075,2026-01-04,KYC/EDD,PEP Exposure,63.0,13247.92,Escalated,1,2026-01
FCA01626,CUST10959,2026-09-15,Transaction Monitoring,High-Risk Wire,78.0,11811.59,Closed - Explained,0,2026-09
FCA01627,CUST10725,2026-03-01,Sanctions,Name Match,79.0,57222.24,Closed - Explained,0,2026-03
FCA01628,CUST10160,2026-06-19,Transaction Monitoring,Structuring,46.0,165781.7,Closed - Explained,0,2026-06
FCA01629,CUST10710,2026-04-07,KYC/EDD,Source of Funds,63.0,58803.29,Closed - Explained,0,2026-04
FCA01630,CUST10495,2026-04-14,Transaction Monitoring,High-Risk Wire,42.0,76264.95,Closed - Explained,0,2026-04
FCA01631,CUST10010,2026-03-22,Transaction Monitoring,High-Risk Wire,56.0,72219.11,Closed - Explained,0,2026-03
FCA01632,CUST10432,2026-01-17,Sanctions,Name Match,63.0,22547.21,Escalated,1,2026-01
FCA01633,CUST10407,2026-01-04,Sanctions,High-Risk Geography,57.0,14999.57,Closed - Explained,0,2026-01
FCA01634,CUST10689,2026-07-14,Fraud,Geo Anomaly,38.0,77299.64,Closed - Explained,0,2026-07
FCA01635,CUST10758,2026-06-05,Fraud,Account Takeover,64.0,39573.22,Closed - Explained,0,2026-06
FCA01636,CUST10502,2026-05-12,Transaction Monitoring,Unusual Volume,46.0,5154.01,Escalated,1,2026-05
FCA01637,CUST10727,2026-09-01,Transaction Monitoring,Rapid Movement,85.0,96184.73,Escalated,1,2026-09
FCA01638,CUST11069,2026-07-12,Fraud,Geo Anomaly,84.0,270159.29,Escalated,1,2026-07
FCA01639,CUST10078,2026-07-01,Fraud,Velocity Spike,51.0,41788.51,Closed - Explained,0,2026-07
FCA01640,CUST10378,2026-02-25,Transaction Monitoring,Unusual Volume,35.0,18905.6,Closed - Explained,0,2026-02
FCA01641,CUST11157,2026-04-04,Transaction Monitoring,High-Risk Wire,68.0,54237.83,Closed - Explained,0,2026-04
FCA01642,CUST10173,2026-04-09,Transaction Monitoring,Unusual Volume,75.0,14853.68,Escalated,1,2026-04
FCA01643,CUST10839,2026-03-13,Transaction Monitoring,Rapid Movement,56.0,5271.48,Closed - Explained,0,2026-03
FCA01644,CUST10575,2026-04-18,Fraud,Geo Anomaly,63.0,4061.26,Escalated,1,2026-04
FCA01645,CUST10645,2026-02-12,Transaction Monitoring,Rapid Movement,60.0,220609.06,Escalated,1,2026-02
FCA01646,CUST10412,2026-03-25,Transaction Monitoring,Unusual Volume,52.0,13656.54,Closed - Explained,0,2026-03
FCA01647,CUST11085,2026-07-04,KYC/EDD,PEP Exposure,31.0,16646.16,Closed - Explained,0,2026-07
FCA01648,CUST10438,2026-08-21,KYC/EDD,PEP Exposure,86.0,58411.55,Closed - Explained,0,2026-08
FCA01649,CUST11137,2026-07-11,Transaction Monitoring,Structuring,71.0,16427.91,Escalated,1,2026-07
FCA01650,CUST10588,2026-03-09,Sanctions,High-Risk Geography,100.0,33134.18,Closed - Explained,0,2026-03
FCA01651,CUST10045,2026-02-19,Fraud,Velocity Spike,35.0,55773.0,Closed - Explained,0,2026-02
FCA01652,CUST10670,2026-03-12,Fraud,Velocity Spike,43.0,16458.24,Closed - Explained,0,2026-03
FCA01653,CUST10117,2026-07-09,Fraud,Geo Anomaly,28.0,7193.97,Closed - Explained,0,2026-07
FCA01654,CUST11044,2026-08-24,Fraud,Account Takeover,67.0,24926.35,Escalated,1,2026-08
FCA01655,CUST10163,2026-06-27,Transaction Monitoring,Rapid Movement,91.0,8705.67,Closed - Explained,0,2026-06
FCA01656,CUST10985,2026-07-01,Transaction Monitoring,High-Risk Wire,43.0,31870.07,Closed - Explained,0,2026-07
FCA01657,CUST10355,2026-02-17,Fraud,Velocity Spike,63.0,14411.58,Escalated,1,2026-02
FCA01658,CUST11099,2026-05-09,Sanctions,High-Risk Geography,47.0,14695.89,Closed - Explained,0,2026-05
FCA01659,CUST10546,2026-09-24,Sanctions,Name Match,63.0,96210.38,Escalated,1,2026-09
FCA01660,CUST10883,2026-01-27,KYC/EDD,Source of Funds,88.0,14203.77,Escalated,1,2026-01
FCA01661,CUST10732,2026-05-12,Sanctions,Watchlist Exposure,49.0,16464.85,Escalated,1,2026-05
FCA01662,CUST10644,2026-04-27,Transaction Monitoring,Structuring,81.0,30809.69,Escalated,1,2026-04
FCA01663,CUST10045,2026-01-12,Fraud,Account Takeover,34.0,9505.47,Closed - Explained,0,2026-01
FCA01664,CUST10056,2026-04-02,Fraud,Velocity Spike,51.0,15368.42,Escalated,1,2026-04
FCA01665,CUST10807,2026-05-17,Transaction Monitoring,Rapid Movement,45.0,73336.56,Closed - Explained,0,2026-05
FCA01666,CUST10600,2026-09-20,Fraud,Velocity Spike,80.0,25837.92,Closed - Explained,0,2026-09
FCA01667,CUST10219,2026-09-05,Fraud,Account Takeover,71.0,14152.31,Closed - Explained,0,2026-09
FCA01668,CUST10896,2026-03-09,Fraud,Velocity Spike,38.0,35771.49,Closed - Explained,0,2026-03
FCA01669,CUST10512,2026-08-22,Sanctions,High-Risk Geography,65.0,5741.62,Closed - Explained,0,2026-08
FCA01670,CUST10786,2026-08-29,Sanctions,High-Risk Geography,5.0,33539.4,Closed - Explained,0,2026-08
FCA01671,CUST10039,2026-09-26,KYC/EDD,KYC Refresh,34.0,44862.76,Closed - Explained,0,2026-09
FCA01672,CUST11106,2026-03-02,Transaction Monitoring,Rapid Movement,55.0,18490.96,Closed - Explained,0,2026-03
FCA01673,CUST11109,2026-05-01,Fraud,Geo Anomaly,23.0,28085.59,Closed - Explained,0,2026-05
FCA01674,CUST10047,2026-06-28,KYC/EDD,PEP Exposure,62.0,15580.04,Closed - Explained,0,2026-06
FCA01675,CUST11107,2026-02-08,Transaction Monitoring,High-Risk Wire,74.0,21625.69,Escalated,1,2026-02
FCA01676,CUST10449,2026-04-26,Fraud,Geo Anomaly,33.0,45366.72,Closed - Explained,0,2026-04
FCA01677,CUST11105,2026-05-16,Fraud,Suspicious Merchant,67.0,13036.32,Escalated,1,2026-05
FCA01678,CUST10286,2026-08-13,Transaction Monitoring,Unusual Volume,69.0,87720.21,Escalated,1,2026-08
FCA01679,CUST11142,2026-09-08,KYC/EDD,PEP Exposure,84.0,162854.22,Escalated,1,2026-09
FCA01680,CUST10409,2026-05-31,Transaction Monitoring,Structuring,46.0,9297.3,Closed - Explained,0,2026-05
FCA01681,CUST10733,2026-08-30,Transaction Monitoring,High-Risk Wire,43.0,23565.16,Closed - Explained,0,2026-08
FCA01682,CUST10549,2026-03-28,KYC/EDD,Adverse Media,36.0,6916.89,Closed - Explained,0,2026-03
FCA01683,CUST10787,2026-04-14,Fraud,Velocity Spike,63.0,88241.03,Closed - Explained,0,2026-04
FCA01684,CUST10285,2026-08-05,Sanctions,High-Risk Geography,58.0,5511.27,Closed - Explained,0,2026-08
FCA01685,CUST10498,2026-04-11,KYC/EDD,PEP Exposure,44.0,31446.94,Closed - Explained,0,2026-04
FCA01686,CUST10850,2026-05-31,KYC/EDD,KYC Refresh,55.0,4591.61,Closed - Explained,0,2026-05
FCA01687,CUST10531,2026-06-20,Transaction Monitoring,Structuring,48.0,28000.14,Closed - Explained,0,2026-06
FCA01688,CUST10452,2026-05-17,Sanctions,Watchlist Exposure,83.0,207649.48,Escalated,1,2026-05
FCA01689,CUST10515,2026-03-30,KYC/EDD,Adverse Media,31.0,9566.64,Closed - Explained,0,2026-03
FCA01690,CUST10316,2026-03-08,Fraud,Account Takeover,57.0,50524.16,Closed - Explained,0,2026-03
FCA01691,CUST10481,2026-07-10,Sanctions,Watchlist Exposure,57.0,26124.26,Closed - Explained,0,2026-07
FCA01692,CUST10272,2026-05-18,KYC/EDD,Adverse Media,35.0,12443.69,Closed - Explained,0,2026-05
