transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_id,counterparty_country,high_risk_geo_flag
TX519685,CUST10606,2026-08-15,P2P,Debit,2893.19,CP01111,Canada,0
TX519686,CUST10368,2026-08-21,Wire,Debit,12084.98,CP00705,Nigeria,1
TX519687,CUST10997,2026-03-28,Wire,Debit,85085.1,CP05293,Mexico,0
TX519688,CUST10678,2026-02-24,Wire,Debit,786.53,CP05195,United Kingdom,0
TX519689,CUST10261,2026-06-24,Card,Credit,15759.4,CP00912,China,0
TX519690,CUST10953,2026-07-07,P2P,Credit,3808.11,CP02939,United Arab Emirates,1
TX519691,CUST11137,2026-09-04,Card,Debit,15830.95,CP05269,United States,0
TX519692,CUST10615,2026-06-17,ACH,Credit,2796.29,CP03968,Russia,1
TX519693,CUST10254,2026-07-19,Cash,Debit,2485.75,CP05072,Canada,0
TX519694,CUST10072,2026-02-18,Wire,Credit,3528.51,CP04704,Nigeria,1
TX519695,CUST10008,2026-07-04,ACH,Credit,2473.22,CP02009,Turkey,1
TX519696,CUST10967,2026-05-13,Wire,Debit,19397.23,CP01161,Canada,0
TX519697,CUST10065,2026-08-15,Cash,Debit,6959.8,CP00154,United Arab Emirates,1
TX519698,CUST10228,2026-03-02,Card,Debit,1794.91,CP00306,Nigeria,1
TX519699,CUST10064,2026-05-04,Wire,Credit,13225.73,CP05299,Nigeria,1
TX519700,CUST10571,2026-07-16,Card,Credit,35056.53,CP00196,Nigeria,1
TX519701,CUST10366,2026-08-04,ACH,Debit,4190.42,CP05268,United States,0
TX519702,CUST10541,2026-06-09,P2P,Credit,11053.84,CP05406,India,0
TX519703,CUST10930,2026-08-26,ACH,Debit,3506.79,CP02865,Turkey,1
TX519704,CUST10861,2026-05-22,Card,Credit,5789.43,CP04553,Mexico,0
TX519705,CUST11096,2026-09-20,P2P,Debit,31900.43,CP00149,United States,0
TX519706,CUST10129,2026-02-26,ACH,Debit,22242.47,CP06043,Nigeria,1
TX519707,CUST10164,2026-03-26,Card,Credit,7514.98,CP01586,Turkey,1
TX519708,CUST11018,2026-05-20,Wire,Credit,6420.0,CP05691,United Arab Emirates,1
TX519709,CUST10279,2026-01-01,Wire,Credit,17402.97,CP06177,Russia,1
TX519710,CUST10842,2026-02-18,Card,Debit,8962.21,CP03901,United Arab Emirates,1
TX519711,CUST10502,2026-07-04,Wire,Debit,9737.94,CP06327,United States,0
TX519712,CUST11002,2026-04-23,Card,Credit,2899.96,CP06310,Canada,0
TX519713,CUST10915,2026-02-10,P2P,Credit,34927.97,CP00618,Turkey,1
TX519714,CUST10736,2026-03-25,Wire,Debit,8349.46,CP06291,United Kingdom,0
TX519715,CUST10926,2026-02-01,Card,Debit,19925.71,CP01436,United Arab Emirates,1
TX519716,CUST10711,2026-05-03,Wire,Credit,9148.95,CP06362,Russia,1
TX519717,CUST10105,2026-07-22,Card,Credit,6410.4,CP01290,Turkey,1
TX519718,CUST10629,2026-03-31,ACH,Credit,2257.65,CP05869,Canada,0
TX519719,CUST10561,2026-04-04,Wire,Credit,1567.47,CP01321,Canada,0
TX519720,CUST11085,2026-06-29,Card,Credit,14531.09,CP02551,China,0
TX519721,CUST10355,2026-05-23,P2P,Credit,4022.6,CP05443,Canada,0
TX519722,CUST10178,2026-08-09,ACH,Credit,18458.17,CP03215,Canada,0
TX519723,CUST10848,2026-07-28,ACH,Credit,8022.55,CP02369,United Arab Emirates,1
TX519724,CUST10069,2026-05-28,ACH,Debit,4313.16,CP02406,Canada,0
TX519725,CUST10417,2026-02-08,Check,Debit,3637.85,CP00444,Canada,0
TX519726,CUST10540,2026-07-06,Card,Debit,7194.62,CP03106,United Kingdom,0
TX519727,CUST10100,2026-08-22,P2P,Credit,14638.54,CP02418,China,0
TX519728,CUST11063,2026-02-05,Card,Debit,9748.45,CP05772,Turkey,1
TX519729,CUST10800,2026-06-04,ACH,Debit,7632.56,CP03211,United States,0
TX519730,CUST10802,2026-09-18,P2P,Debit,11807.49,CP02871,Turkey,1
TX519731,CUST10112,2026-02-16,ACH,Debit,4224.62,CP04709,Canada,0
TX519732,CUST11013,2026-04-07,ACH,Debit,1831.42,CP05018,United Arab Emirates,1
TX519733,CUST10591,2026-01-22,Check,Credit,3229.66,CP03562,Mexico,0
TX519734,CUST10051,2026-07-29,Card,Credit,1407.0,CP01880,Nigeria,1
TX519735,CUST10930,2026-09-10,Check,Credit,6399.93,CP00002,Canada,0
TX519736,CUST10252,2026-03-30,Wire,Debit,14016.5,CP02751,Nigeria,1
TX519737,CUST10186,2026-01-03,Wire,Credit,8956.02,CP04771,United States,0
TX519738,CUST10207,2026-05-13,Card,Credit,2971.09,CP02304,United Kingdom,0
TX519739,CUST10716,2026-08-10,ACH,Credit,2443.9,CP01838,United Arab Emirates,1
TX519740,CUST10178,2026-04-14,Cash,Debit,18916.11,CP00704,United Kingdom,0
TX519741,CUST10540,2026-03-05,Card,Credit,7830.4,CP04002,Turkey,1
TX519742,CUST10780,2026-04-06,Wire,Credit,5185.12,CP01453,Canada,0
TX519743,CUST10282,2026-03-05,Wire,Debit,8832.41,CP03001,India,0
TX519744,CUST11139,2026-04-06,Card,Credit,6969.28,CP02629,Russia,1
TX519745,CUST10940,2026-09-03,Wire,Credit,5905.97,CP01684,United States,0
TX519746,CUST10667,2026-07-13,P2P,Credit,4459.61,CP05870,Turkey,1
TX519747,CUST10573,2026-04-21,Cash,Debit,2615.23,CP01573,United Arab Emirates,1
TX519748,CUST10797,2026-04-04,Card,Debit,9506.2,CP04532,Turkey,1
TX519749,CUST11181,2026-08-17,P2P,Credit,6613.73,CP02620,Canada,0
TX519750,CUST10120,2026-07-11,ACH,Credit,11864.11,CP00886,India,0
TX519751,CUST10860,2026-03-21,ACH,Credit,18331.33,CP01504,India,0
TX519752,CUST10570,2026-09-13,Cash,Debit,17022.79,CP03342,Mexico,0
TX519753,CUST10048,2026-04-07,Card,Credit,6585.18,CP06321,Russia,1
TX519754,CUST10870,2026-01-30,Wire,Debit,3442.94,CP04035,India,0
TX519755,CUST10430,2026-06-23,P2P,Debit,5155.65,CP05256,Mexico,0
TX519756,CUST10247,2026-07-03,P2P,Debit,3720.43,CP00840,India,0
TX519757,CUST10487,2026-02-18,Cash,Credit,14758.95,CP01455,Canada,0
TX519758,CUST10166,2026-03-31,ACH,Debit,2155.19,CP01828,Russia,1
TX519759,CUST10331,2026-04-04,Card,Debit,1537.06,CP02340,Canada,0
TX519760,CUST10676,2026-02-27,Wire,Debit,10985.9,CP03559,United Arab Emirates,1
TX519761,CUST10097,2026-09-30,ACH,Credit,486.01,CP00309,China,0
TX519762,CUST10012,2026-09-18,ACH,Credit,9763.6,CP01182,United States,0
TX519763,CUST10859,2026-07-11,Cash,Credit,3716.46,CP00522,India,0
TX519764,CUST10931,2026-05-31,Card,Debit,7928.95,CP03141,United Kingdom,0
TX519765,CUST10345,2026-04-30,Card,Debit,7747.02,CP01720,United States,0
TX519766,CUST10698,2026-03-23,ACH,Debit,1425.14,CP01066,Russia,1
TX519767,CUST10176,2026-04-18,Cash,Credit,8588.92,CP04050,Mexico,0
TX519768,CUST10601,2026-07-25,Card,Credit,1734.88,CP03484,Russia,1
TX519769,CUST10326,2026-02-13,Cash,Credit,5486.38,CP02184,Mexico,0
TX519770,CUST10145,2026-03-16,Wire,Debit,2670.25,CP00676,Turkey,1
TX519771,CUST10475,2026-01-15,Wire,Credit,1207.66,CP06184,China,0
TX519772,CUST10896,2026-08-14,Check,Credit,2573.06,CP01452,China,0
TX519773,CUST10005,2026-09-02,P2P,Debit,3673.86,CP03736,United States,0
TX519774,CUST10891,2026-07-31,ACH,Debit,17876.11,CP03800,India,0
TX519775,CUST10174,2026-06-11,Cash,Debit,17574.29,CP02488,United States,0
TX519776,CUST10901,2026-05-03,ACH,Debit,23795.56,CP05960,Nigeria,1
TX519777,CUST10355,2026-02-28,ACH,Credit,4575.27,CP02539,Canada,0
TX519778,CUST10459,2026-07-07,Card,Credit,28565.97,CP00370,Nigeria,1
TX519779,CUST10262,2026-06-18,Wire,Debit,2942.38,CP04550,United States,0
TX519780,CUST10197,2026-09-19,Cash,Debit,26146.09,CP04195,Nigeria,1
TX519781,CUST10614,2026-04-14,Cash,Debit,15195.66,CP00731,Turkey,1
TX519782,CUST10025,2026-05-20,Card,Debit,881.9,CP04573,United Kingdom,0
TX519783,CUST10165,2026-05-20,Cash,Credit,8708.62,CP03987,Mexico,0
TX519784,CUST10368,2026-01-04,Card,Credit,13354.63,CP04932,Russia,1
TX519785,CUST10104,2026-09-03,Card,Debit,5286.4,CP03048,India,0
TX519786,CUST10130,2026-01-11,Wire,Credit,3442.07,CP05223,Nigeria,1
TX519787,CUST10483,2026-07-23,Cash,Debit,6180.19,CP02874,United States,0
TX519788,CUST10241,2026-05-19,Cash,Debit,2187.06,CP02283,United Kingdom,0
TX519789,CUST10689,2026-06-04,Card,Credit,17355.89,CP05886,China,0
TX519790,CUST10914,2026-01-30,P2P,Credit,48397.46,CP02364,Turkey,1
TX519791,CUST10957,2026-03-05,Card,Credit,44194.8,CP00157,United States,0
TX519792,CUST10472,2026-06-01,ACH,Credit,2815.07,CP04818,Turkey,1
TX519793,CUST11044,2026-07-16,Card,Debit,2606.67,CP06481,Russia,1
TX519794,CUST10286,2026-07-23,Wire,Debit,3517.46,CP03462,Turkey,1
TX519795,CUST10964,2026-04-03,Check,Credit,4590.32,CP03913,Turkey,1
TX519796,CUST10033,2026-07-07,P2P,Debit,18534.5,CP03872,India,0
TX519797,CUST10427,2026-09-12,P2P,Debit,19842.51,CP03139,United Kingdom,0
TX519798,CUST10554,2026-08-14,ACH,Debit,7958.98,CP05505,United Kingdom,0
TX519799,CUST10785,2026-07-09,Wire,Credit,14334.88,CP06431,United States,0
TX519800,CUST11092,2026-09-12,ACH,Debit,14069.87,CP00282,Mexico,0
TX519801,CUST10396,2026-02-18,Wire,Credit,1026.95,CP05274,United Arab Emirates,1
TX519802,CUST10550,2026-09-04,Wire,Debit,2403.65,CP04928,Russia,1
TX519803,CUST10217,2026-09-16,Wire,Debit,1955.28,CP04898,United Kingdom,0
TX519804,CUST10123,2026-08-06,Cash,Debit,2312.69,CP06021,Mexico,0
TX519805,CUST10902,2026-01-22,P2P,Credit,2856.71,CP00426,Russia,1
TX519806,CUST11184,2026-03-28,P2P,Debit,2239.11,CP01735,United Kingdom,0
TX519807,CUST11162,2026-07-12,Wire,Credit,9534.94,CP00714,Russia,1
TX519808,CUST11108,2026-03-25,P2P,Debit,18524.48,CP00683,Nigeria,1
TX519809,CUST10608,2026-02-18,Cash,Credit,1431.02,CP01432,United Arab Emirates,1
TX519810,CUST10879,2026-04-06,ACH,Debit,6974.67,CP06470,United States,0
TX519811,CUST10279,2026-03-21,Wire,Credit,22368.86,CP02391,China,0
TX519812,CUST10189,2026-02-22,Wire,Debit,17628.67,CP03973,Turkey,1
TX519813,CUST11046,2026-04-16,Wire,Debit,5084.59,CP01627,United Arab Emirates,1
TX519814,CUST10176,2026-04-01,ACH,Credit,4192.19,CP04557,Canada,0
TX519815,CUST10284,2026-09-12,P2P,Debit,2565.66,CP06456,Russia,1
TX519816,CUST10156,2026-08-02,Wire,Debit,10112.05,CP04182,United States,0
TX519817,CUST11139,2026-08-17,P2P,Debit,4297.76,CP00700,India,0
TX519818,CUST11167,2026-07-25,Card,Debit,2750.64,CP06217,China,0
TX519819,CUST10586,2026-07-08,Wire,Credit,618.41,CP03076,Nigeria,1
TX519820,CUST10180,2026-08-17,ACH,Debit,4673.99,CP02515,United Arab Emirates,1
TX519821,CUST10186,2026-02-04,Wire,Credit,7582.02,CP01562,Canada,0
TX519822,CUST10027,2026-05-21,Card,Credit,7132.94,CP02772,Turkey,1
TX519823,CUST10617,2026-03-06,Check,Debit,1734.55,CP02970,Turkey,1
TX519824,CUST10424,2026-06-08,ACH,Debit,549.46,CP01307,Nigeria,1
TX519825,CUST10246,2026-02-14,P2P,Credit,109456.38,CP03368,Turkey,1
TX519826,CUST10624,2026-06-01,Card,Credit,34175.12,CP00566,China,0
TX519827,CUST11039,2026-08-03,ACH,Credit,18290.59,CP01215,Russia,1
TX519828,CUST10333,2026-03-28,Check,Credit,14742.32,CP05449,Russia,1
TX519829,CUST11075,2026-07-01,Wire,Debit,1468.44,CP05284,Canada,0
TX519830,CUST10584,2026-06-08,ACH,Credit,3034.69,CP03597,China,0
TX519831,CUST10237,2026-02-23,Check,Credit,3440.05,CP04777,Nigeria,1
TX519832,CUST10739,2026-01-17,Check,Debit,16885.22,CP06089,Mexico,0
TX519833,CUST10492,2026-09-11,Cash,Credit,15379.31,CP00745,United States,0
TX519834,CUST10239,2026-05-30,P2P,Credit,4407.2,CP02115,Russia,1
TX519835,CUST10348,2026-08-27,ACH,Debit,48049.42,CP01314,United Kingdom,0
TX519836,CUST10262,2026-07-11,Wire,Debit,11492.73,CP01877,India,0
TX519837,CUST10975,2026-02-28,P2P,Debit,3979.25,CP05565,India,0
TX519838,CUST10427,2026-04-07,Wire,Credit,12367.53,CP04002,United Arab Emirates,1
TX519839,CUST10331,2026-07-16,Wire,Debit,35203.6,CP03874,United Kingdom,0
TX519840,CUST10228,2026-01-12,P2P,Credit,24731.24,CP01938,Nigeria,1
TX519841,CUST10388,2026-02-21,P2P,Credit,670.09,CP00737,Mexico,0
TX519842,CUST10859,2026-01-12,ACH,Credit,18298.95,CP02333,United Arab Emirates,1
TX519843,CUST10640,2026-02-18,Card,Credit,11634.86,CP04970,China,0
TX519844,CUST10156,2026-07-22,Card,Debit,3025.4,CP00780,United States,0
TX519845,CUST10568,2026-08-04,ACH,Credit,8885.48,CP00444,Mexico,0
TX519846,CUST10813,2026-07-29,Check,Credit,224374.79,CP05386,India,0
TX519847,CUST10969,2026-07-04,Card,Debit,1783.68,CP02421,India,0
TX519848,CUST10015,2026-02-08,Wire,Debit,9277.54,CP04784,United Arab Emirates,1
TX519849,CUST10407,2026-09-10,Wire,Credit,12895.84,CP02001,China,0
TX519850,CUST10144,2026-02-27,ACH,Credit,7864.68,CP01947,United Kingdom,0
TX519851,CUST10403,2026-03-07,P2P,Debit,6888.42,CP01898,Canada,0
TX519852,CUST11131,2026-01-04,ACH,Debit,5289.06,CP03519,Canada,0
TX519853,CUST10711,2026-04-13,Wire,Debit,4307.52,CP00343,Canada,0
TX519854,CUST11034,2026-04-24,ACH,Debit,6884.53,CP00643,United Arab Emirates,1
TX519855,CUST10687,2026-01-31,Card,Debit,19350.85,CP04144,United Kingdom,0
TX519856,CUST10675,2026-07-14,Card,Credit,32478.76,CP02244,Russia,1
TX519857,CUST10569,2026-09-26,ACH,Debit,4502.2,CP04254,Canada,0
TX519858,CUST10754,2026-07-31,P2P,Debit,1726.28,CP00135,India,0
TX519859,CUST10215,2026-01-26,Wire,Credit,11400.57,CP01697,Nigeria,1
TX519860,CUST11044,2026-02-27,P2P,Debit,2416.12,CP05088,Nigeria,1
TX519861,CUST10749,2026-06-29,ACH,Credit,5701.71,CP04522,Canada,0
TX519862,CUST10491,2026-03-29,P2P,Credit,19906.37,CP03090,United Kingdom,0
TX519863,CUST10038,2026-06-25,Card,Debit,28010.38,CP05710,Mexico,0
TX519864,CUST10595,2026-05-09,ACH,Credit,16244.81,CP01358,Mexico,0
TX519865,CUST10057,2026-06-18,Cash,Debit,110439.86,CP04059,United Arab Emirates,1
TX519866,CUST10052,2026-04-16,Card,Credit,11535.25,CP04050,Canada,0
TX519867,CUST10830,2026-03-17,Wire,Credit,7216.63,CP06185,Nigeria,1
TX519868,CUST11189,2026-03-12,Cash,Debit,1509.96,CP05973,Canada,0
TX519869,CUST10187,2026-03-17,Card,Debit,9997.93,CP02375,United Arab Emirates,1
TX519870,CUST11047,2026-06-27,ACH,Credit,70556.85,CP06046,Turkey,1
TX519871,CUST10363,2026-01-02,Card,Debit,2622.56,CP05525,Mexico,0
TX519872,CUST11185,2026-08-28,P2P,Debit,24800.8,CP02699,China,0
TX519873,CUST10348,2026-07-28,ACH,Credit,25937.49,CP00561,Canada,0
TX519874,CUST10552,2026-07-25,Cash,Credit,3253.47,CP04932,United Arab Emirates,1
TX519875,CUST10138,2026-09-29,ACH,Credit,5053.02,CP01418,United Arab Emirates,1
TX519876,CUST10733,2026-08-31,Wire,Debit,6707.95,CP05393,Nigeria,1
TX519877,CUST10231,2026-07-30,ACH,Credit,8408.13,CP04294,United States,0
TX519878,CUST10153,2026-08-25,Wire,Credit,7560.74,CP05217,China,0
TX519879,CUST10426,2026-09-20,Cash,Credit,21115.45,CP02353,Canada,0
TX519880,CUST10145,2026-03-13,ACH,Credit,4458.84,CP02758,United Kingdom,0
TX519881,CUST10254,2026-04-02,P2P,Debit,7467.24,CP06353,India,0
TX519882,CUST10216,2026-03-04,Wire,Debit,5270.58,CP00666,Mexico,0
TX519883,CUST10831,2026-07-09,ACH,Credit,19492.53,CP03797,Mexico,0
TX519884,CUST11151,2026-08-31,Wire,Debit,32073.13,CP03445,United Arab Emirates,1
TX519885,CUST11171,2026-03-29,P2P,Credit,4781.68,CP03386,Canada,0
TX519886,CUST10417,2026-08-08,P2P,Credit,22900.01,CP06199,India,0
TX519887,CUST10259,2026-02-20,Check,Credit,19979.81,CP01687,United Arab Emirates,1
TX519888,CUST10851,2026-09-07,Cash,Credit,969.86,CP00779,United Kingdom,0
TX519889,CUST10560,2026-03-03,Wire,Debit,2005.7,CP04938,Russia,1
TX519890,CUST10826,2026-01-27,P2P,Debit,3430.94,CP02306,India,0
TX519891,CUST10562,2026-03-08,Cash,Debit,4699.01,CP00243,Mexico,0
TX519892,CUST10085,2026-09-19,Wire,Credit,6802.99,CP01915,Nigeria,1
TX519893,CUST10697,2026-08-10,ACH,Credit,2023.96,CP01331,Mexico,0
TX519894,CUST10188,2026-02-25,Wire,Credit,7526.59,CP05188,United Arab Emirates,1
TX519895,CUST10929,2026-04-25,P2P,Credit,6553.64,CP06496,United States,0
TX519896,CUST10960,2026-02-15,Wire,Debit,3630.67,CP06162,India,0
TX519897,CUST10000,2026-04-22,Card,Debit,1397.02,CP05055,United Kingdom,0
TX519898,CUST10543,2026-08-28,Card,Debit,14601.66,CP02060,Canada,0
TX519899,CUST10605,2026-03-19,Wire,Credit,45674.62,CP05875,India,0
TX519900,CUST10724,2026-06-04,Check,Credit,1420.49,CP02313,India,0
TX519901,CUST10179,2026-05-05,ACH,Debit,2980.68,CP04563,United Kingdom,0
TX519902,CUST10331,2026-02-18,Wire,Credit,2357.87,CP01961,United States,0
TX519903,CUST11199,2026-05-22,ACH,Debit,7756.47,CP02950,Canada,0
TX519904,CUST10317,2026-02-23,P2P,Credit,1182.62,CP02562,Nigeria,1
TX519905,CUST10605,2026-09-29,Cash,Debit,9936.13,CP03311,Turkey,1
TX519906,CUST10368,2026-08-29,Wire,Debit,2242.16,CP04806,Mexico,0
TX519907,CUST11083,2026-04-19,ACH,Debit,22687.75,CP03033,United Arab Emirates,1
TX519908,CUST10083,2026-09-05,Wire,Credit,7375.59,CP03675,Canada,0
TX519909,CUST11198,2026-02-05,Card,Debit,12899.62,CP00768,China,0
TX519910,CUST10279,2026-03-08,ACH,Credit,12047.07,CP03280,Nigeria,1
TX519911,CUST10090,2026-09-03,Card,Credit,27301.41,CP03119,Canada,0
TX519912,CUST10156,2026-05-22,Card,Debit,711.65,CP04390,United Kingdom,0
TX519913,CUST10488,2026-02-01,Cash,Credit,1874.94,CP01939,China,0
TX519914,CUST10573,2026-06-03,P2P,Debit,10775.72,CP06001,United States,0
TX519915,CUST10769,2026-04-14,Cash,Debit,4928.49,CP04073,India,0
TX519916,CUST10880,2026-08-08,ACH,Credit,362.99,CP04197,China,0
TX519917,CUST10959,2026-02-15,Card,Credit,3417.7,CP03451,Nigeria,1
TX519918,CUST11004,2026-02-24,Card,Debit,11568.41,CP03954,United Kingdom,0
TX519919,CUST11048,2026-08-23,ACH,Debit,24175.37,CP01223,Canada,0
TX519920,CUST10993,2026-05-25,Wire,Debit,43936.54,CP02206,Mexico,0
TX519921,CUST10038,2026-04-17,Check,Debit,5068.02,CP04343,India,0
TX519922,CUST10233,2026-03-07,P2P,Debit,27676.37,CP02492,United States,0
TX519923,CUST10043,2026-08-03,Wire,Credit,1681.87,CP00133,Turkey,1
TX519924,CUST11157,2026-05-04,Cash,Credit,1909.42,CP05396,Canada,0
TX519925,CUST10501,2026-08-02,Wire,Credit,3864.46,CP02618,China,0
TX519926,CUST10489,2026-06-13,Cash,Debit,8097.34,CP02731,Mexico,0
TX519927,CUST10033,2026-07-14,P2P,Debit,33916.57,CP05135,China,0
TX519928,CUST10830,2026-08-23,Card,Credit,73376.76,CP06134,United Kingdom,0
TX519929,CUST10979,2026-07-16,ACH,Credit,6839.37,CP05950,Canada,0
TX519930,CUST10690,2026-08-23,Check,Debit,9694.22,CP03680,United States,0
TX519931,CUST11085,2026-01-14,Card,Debit,20200.27,CP02739,Nigeria,1
TX519932,CUST10278,2026-08-02,ACH,Debit,841.06,CP01789,Canada,0
TX519933,CUST10214,2026-01-01,Wire,Debit,8140.59,CP06397,India,0
TX519934,CUST10808,2026-04-09,Card,Debit,2484.39,CP04192,United Kingdom,0
TX519935,CUST11084,2026-01-14,Wire,Credit,105451.33,CP02330,Mexico,0
TX519936,CUST10259,2026-07-23,Card,Debit,9117.56,CP01004,Mexico,0
TX519937,CUST10977,2026-06-02,Cash,Credit,13637.87,CP02573,Nigeria,1
TX519938,CUST10257,2026-04-30,ACH,Credit,13159.27,CP00749,China,0
TX519939,CUST11072,2026-09-08,Cash,Credit,1396.1,CP03020,Turkey,1
TX519940,CUST10308,2026-01-28,Wire,Debit,4582.5,CP00033,Mexico,0
TX519941,CUST10144,2026-04-10,ACH,Credit,2798.61,CP01574,United Kingdom,0
TX519942,CUST10545,2026-08-12,ACH,Debit,29413.79,CP05728,India,0
TX519943,CUST10695,2026-04-02,ACH,Debit,4581.75,CP01854,United States,0
TX519944,CUST11126,2026-05-27,Check,Credit,1107.54,CP04748,China,0
TX519945,CUST11165,2026-08-26,P2P,Credit,3118.18,CP02155,Russia,1
TX519946,CUST11162,2026-09-29,Check,Debit,6093.61,CP03694,United States,0
TX519947,CUST10469,2026-02-10,Card,Debit,38737.07,CP00162,Canada,0
TX519948,CUST10341,2026-06-11,Cash,Credit,20376.21,CP06435,India,0
TX519949,CUST10639,2026-07-30,Card,Credit,4042.64,CP01258,Nigeria,1
TX519950,CUST10932,2026-06-19,ACH,Debit,12291.27,CP00924,United Arab Emirates,1
TX519951,CUST10181,2026-02-12,ACH,Credit,362.71,CP04734,Turkey,1
TX519952,CUST10775,2026-01-02,P2P,Debit,21985.53,CP02660,India,0
TX519953,CUST10553,2026-02-05,P2P,Debit,5674.84,CP00184,Canada,0
TX519954,CUST10282,2026-04-22,Check,Debit,5309.18,CP00508,Turkey,1
TX519955,CUST10731,2026-06-25,Wire,Debit,8028.73,CP03742,Mexico,0
TX519956,CUST11050,2026-09-02,Card,Credit,829.41,CP04666,Canada,0
TX519957,CUST10709,2026-04-20,Card,Debit,15167.63,CP01741,Canada,0
TX519958,CUST10218,2026-08-09,P2P,Debit,19063.71,CP04151,United Kingdom,0
TX519959,CUST11131,2026-07-29,Card,Debit,8206.36,CP01994,China,0
TX519960,CUST11142,2026-05-28,ACH,Debit,40081.91,CP00915,India,0
TX519961,CUST10015,2026-06-09,Wire,Credit,13966.0,CP01445,Turkey,1
TX519962,CUST11122,2026-08-05,ACH,Debit,4782.73,CP00935,Turkey,1
TX519963,CUST10600,2026-08-11,ACH,Credit,12446.82,CP02166,India,0
TX519964,CUST10925,2026-06-21,Cash,Debit,6070.16,CP06461,China,0
TX519965,CUST10095,2026-05-19,Check,Credit,17559.56,CP06453,Turkey,1
TX519966,CUST10766,2026-05-27,ACH,Debit,5693.85,CP01333,United States,0
TX519967,CUST10884,2026-05-12,Cash,Debit,53928.98,CP00130,Nigeria,1
TX519968,CUST10525,2026-06-12,Card,Credit,30397.33,CP03884,Mexico,0
TX519969,CUST10443,2026-02-07,ACH,Debit,49878.52,CP00154,Russia,1
TX519970,CUST10244,2026-03-18,Cash,Debit,11074.63,CP04385,India,0
TX519971,CUST10858,2026-07-27,P2P,Credit,9689.87,CP04038,Mexico,0
TX519972,CUST10004,2026-07-06,Check,Debit,3068.85,CP05598,Canada,0
TX519973,CUST10074,2026-05-24,ACH,Credit,8914.97,CP03256,Russia,1
TX519974,CUST10740,2026-06-26,P2P,Debit,2566.79,CP00846,Turkey,1
TX519975,CUST10957,2026-01-13,Cash,Credit,2085.04,CP00674,Canada,0
TX519976,CUST10894,2026-01-08,Card,Debit,3057.96,CP03368,Turkey,1
TX519977,CUST10374,2026-01-27,Wire,Credit,4380.47,CP06144,United Arab Emirates,1
TX519978,CUST10426,2026-09-16,Check,Credit,13934.19,CP05370,Nigeria,1
TX519979,CUST10897,2026-05-26,Wire,Debit,3748.24,CP06308,Russia,1
TX519980,CUST11023,2026-05-04,Card,Debit,13160.32,CP04291,United Kingdom,0
TX519981,CUST10343,2026-07-18,Card,Debit,10680.01,CP01255,United Kingdom,0
TX519982,CUST10031,2026-03-28,Wire,Credit,28972.82,CP04306,Russia,1
TX519983,CUST10107,2026-06-17,Wire,Debit,16489.05,CP02352,United States,0
TX519984,CUST10558,2026-06-24,Cash,Credit,10005.19,CP05749,United Kingdom,0
TX519985,CUST10229,2026-08-28,Check,Credit,1046.76,CP00526,India,0
TX519986,CUST10183,2026-02-22,Wire,Debit,9873.7,CP05994,United Arab Emirates,1
TX519987,CUST10108,2026-03-13,ACH,Debit,1832.23,CP00532,Nigeria,1
TX519988,CUST10934,2026-06-05,P2P,Debit,13287.29,CP04876,United States,0
TX519989,CUST10939,2026-06-29,Wire,Debit,3647.88,CP05825,United Arab Emirates,1
TX519990,CUST10833,2026-03-14,Cash,Debit,17183.79,CP05942,United States,0
TX519991,CUST10438,2026-07-06,Cash,Credit,11330.52,CP03523,Turkey,1
TX519992,CUST10711,2026-02-14,Cash,Credit,20643.84,CP00500,Russia,1
TX519993,CUST10377,2026-01-14,Card,Credit,5690.78,CP05983,India,0
TX519994,CUST10457,2026-02-14,ACH,Credit,2623.61,CP00213,Russia,1
TX519995,CUST10571,2026-02-22,Card,Debit,4430.11,CP00002,China,0
TX519996,CUST10670,2026-01-29,Card,Debit,4848.32,CP02431,Mexico,0
TX519997,CUST10182,2026-01-23,Cash,Debit,2505.66,CP03307,United States,0
TX519998,CUST10859,2026-09-16,Card,Debit,577.6,CP01625,United States,0
TX519999,CUST11039,2026-07-31,Cash,Debit,7438.66,CP03638,United Arab Emirates,1
TX520000,CUST10460,2026-03-14,ACH,Credit,7826.1,CP04430,Russia,1
TX520001,CUST10937,2026-01-17,ACH,Credit,2500.24,CP05282,Canada,0
TX520002,CUST10322,2026-03-27,Wire,Debit,25731.94,CP05510,India,0
TX520003,CUST10410,2026-01-31,Wire,Debit,1278.1,CP02511,Turkey,1
TX520004,CUST10742,2026-05-11,Card,Debit,28333.17,CP00437,Canada,0
TX520005,CUST10194,2026-05-25,Check,Credit,20719.23,CP02204,Russia,1
